Order_ID,Date,City,Vehicle_Type,Condition,Distance_km,Estimated_Time_min,Actual_Time_min,Delivery_Cost,Customer_Rating,Delay,Delivery_Status,Month,Weekday
ORD10253,09-10-2025,Delhi,Bicycle,Rain,2.5,20,22,25,4,2,Late,10,Thursday
ORD10254,09-10-2025,Mumbai,Petrol Bike,Rain,7.4,39,36,74,2.836847947,-3,Early,10,Thursday
ORD10255,09-10-2025,Bangalore,Ev Scooter,Rain,4.7,28,58,97,2,30,Late,10,Thursday
ORD10256,09-10-2025,Bangalore,Bicycle,Clear,3.2,22,22,32,4,0,On-Time,10,Thursday
ORD10257,09-10-2025,Mumbai,Petrol Bike,Clear,2.3,19,23,23,4,4,Late,10,Thursday
ORD10258,08-10-2025,Bangalore,Petrol Bike,Traffic,8.2,42,66,132,1,24,Late,10,Wednesday
ORD10259,08-10-2025,Bangalore,Ev Scooter,Traffic,2.4,19,18,24,4,-1,Early,10,Wednesday
ORD10260,08-10-2025,Delhi,Ev Scooter,Rain,13.8,65,87,188,2,22,Late,10,Wednesday
ORD10261,24-11-2025,Mumbai,Ev Scooter,Rain,13.9,65,98,189,1,33,Late,11,Monday
ORD10262,30-11-2025,Bangalore,Petrol Bike,Rain,7.2,38,37,72,4,-1,Early,11,Sunday
ORD10263,30-11-2025,Bangalore,Petrol Bike,Traffic,2.9,21,22,29,4,1,Late,11,Sunday
ORD10264,30-11-2025,Delhi,Bicycle,Rain,7.7,40,50,77,5,10,Late,11,Sunday
ORD10265,30-11-2025,Bangalore,Petrol Bike,Clear,12.3,59,89,173,1,30,Late,11,Sunday
ORD10266,16-02-2026,Mumbai,Bicycle,Clear,11.7,56,78,167,2,22,Late,2,Monday
ORD10267,15-10-2025,Mumbai,Petrol Bike,Rain,13.8,65,80,138,4,15,Late,10,Wednesday
ORD10268,15-10-2025,Bangalore,Petrol Bike,Clear,2.3,19,21,23,2.836847947,2,Late,10,Wednesday
ORD10269,15-10-2025,Bangalore,Bicycle,Rain,13.9,65,90,189,1,25,Late,10,Wednesday
ORD10270,15-10-2025,Bangalore,Bicycle,Traffic,9.2,46,71,142,1,25,Late,10,Wednesday
ORD10271,15-10-2025,Delhi,Petrol Bike,Rain,10.9,53,79,159,1,26,Late,10,Wednesday
ORD10272,15-11-2025,Delhi,Ev Scooter,Traffic,12.9,61,77,179,1,16,Late,11,Saturday
ORD10273,06-01-2026,Delhi,Ev Scooter,Rain,5.9,33,63,109,1,30,Late,1,Tuesday
ORD10274,06-01-2026,Bangalore,Ev Scooter,Rain,10.7,52,83,157,2.836847947,31,Late,1,Tuesday
ORD10275,06-01-2026,Mumbai,Petrol Bike,Traffic,5.9,33,40,59,4,7,Late,1,Tuesday
ORD10276,09-09-2025,Bangalore,Petrol Bike,Clear,2,18,18,20,4,0,On-Time,9,Tuesday
ORD10277,09-09-2025,Mumbai,Petrol Bike,Clear,7,38,38,70,4,0,On-Time,9,Tuesday
ORD10278,09-09-2025,Mumbai,Bicycle,Rain,10.2,50,74,152,2,24,Late,9,Tuesday
ORD10279,19-12-2025,Delhi,Bicycle,Traffic,3.8,25,20,38,4,-5,Early,12,Friday
ORD10280,19-12-2025,Delhi,Petrol Bike,Clear,7.9,50,77,150,2,27,Late,12,Friday
ORD10281,19-12-2025,Bangalore,Petrol Bike,Clear,3.1,22,20,31,5,-2,Early,12,Friday
ORD10282,20-01-2026,Mumbai,Bicycle,Traffic,14.5,68,98,195,2.836847947,30,Late,1,Tuesday
ORD10283,20-01-2026,Mumbai,Bicycle,Rain,2.7,20,29,27,4,9,Late,1,Tuesday
ORD10284,18-12-2025,Delhi,Petrol Bike,Rain,15,70,89,200,2.836847947,19,Late,12,Thursday
ORD10285,18-12-2025,Bangalore,Bicycle,Traffic,13.8,65,80,138,5,15,Late,12,Thursday
ORD10286,18-12-2025,Delhi,Ev Scooter,Clear,8.9,45,63,139,2,18,Late,12,Thursday
ORD10287,18-12-2025,Mumbai,Petrol Bike,Clear,3.4,23,30,34,2.836847947,7,Late,12,Thursday
ORD10288,18-12-2025,Bangalore,Bicycle,Traffic,13.9,65,91,189,2,26,Late,12,Thursday
ORD10289,18-12-2025,Delhi,Ev Scooter,Rain,5.2,30,73,102,2,43,Late,12,Thursday
ORD10290,23-09-2025,Bangalore,Petrol Bike,Traffic,11.6,56,82,166,2.836847947,26,Late,9,Tuesday
ORD10291,13-12-2025,Delhi,Bicycle,Clear,3.4,23,24,34,2.836847947,1,Late,12,Saturday
ORD10292,21-10-2025,Delhi,Petrol Bike,Traffic,9.9,49,67,149,2,18,Late,10,Tuesday
ORD10293,21-10-2025,Bangalore,Petrol Bike,Rain,7.9,60,83,177,2.836847947,23,Late,10,Tuesday
ORD10294,21-10-2025,Bangalore,Ev Scooter,Rain,10.5,52,80,155,1,28,Late,10,Tuesday
ORD10295,21-10-2025,Bangalore,Ev Scooter,Rain,9.5,48,77,145,2,29,Late,10,Tuesday
ORD10296,21-10-2025,Bangalore,Petrol Bike,Rain,10.5,52,79,155,2,27,Late,10,Tuesday
ORD10297,12-11-2025,Bangalore,Petrol Bike,Clear,5.7,32,35,57,5,3,Late,11,Wednesday
ORD10298,14-02-2026,Bangalore,Bicycle,Rain,13.6,64,91,186,1,27,Late,2,Saturday
ORD10299,14-02-2026,Mumbai,Petrol Bike,Clear,9.2,46,67,142,2,21,Late,2,Saturday
ORD10300,14-02-2026,Bangalore,Bicycle,Rain,5.1,30,40,51,4,10,Late,2,Saturday
ORD10301,15-02-2026,Bangalore,Ev Scooter,Rain,6.9,37,67,119,2,30,Late,2,Sunday
ORD10302,15-02-2026,Mumbai,Ev Scooter,Traffic,13.5,64,82,185,2,18,Late,2,Sunday
ORD10303,09-10-2025,Bangalore,Petrol Bike,Traffic,14.8,69,98,198,1,29,Late,10,Thursday
ORD10304,09-10-2025,Bangalore,Bicycle,Clear,1.1,14,17,11,4,3,Late,10,Thursday
ORD10305,23-09-2025,Mumbai,Bicycle,Traffic,6.6,36,46,66,4,10,Late,9,Tuesday
ORD10306,23-09-2025,Mumbai,Ev Scooter,Clear,10.5,52,74,155,2,22,Late,9,Tuesday
ORD10307,23-09-2025,Bangalore,Ev Scooter,Rain,14.3,67,101,193,2,34,Late,9,Tuesday
ORD10308,23-09-2025,Mumbai,Petrol Bike,Rain,7.9,23,63,83,1,40,Late,9,Tuesday
ORD10309,08-01-2026,Bangalore,Bicycle,Clear,6.3,35,38,63,4,3,Late,1,Thursday
ORD10310,06-09-2025,Bangalore,Petrol Bike,Traffic,6.3,35,38,63,4,3,Late,9,Saturday
ORD10311,06-09-2025,Mumbai,Bicycle,Rain,6.9,37,35,69,5,-2,Early,9,Saturday
ORD10312,06-09-2025,Delhi,Petrol Bike,Rain,6,34,42,60,5,8,Late,9,Saturday
ORD10313,06-09-2025,Bangalore,Ev Scooter,Clear,13.7,64,94,187,1,30,Late,9,Saturday
ORD10314,06-09-2025,Mumbai,Petrol Bike,Rain,7.5,40,38,75,5,-2,Early,9,Saturday
ORD10315,06-09-2025,Bangalore,Ev Scooter,Clear,12.9,61,81,179,2,20,Late,9,Saturday
ORD10316,27-11-2025,Mumbai,Petrol Bike,Traffic,4.8,29,36,48,5,7,Late,11,Thursday
ORD10317,29-09-2025,Delhi,Ev Scooter,Rain,2.5,20,58,75,2,38,Late,9,Monday
ORD10318,29-09-2025,Delhi,Bicycle,Rain,7.8,41,51,78,2.836847947,10,Late,9,Monday
ORD10319,29-09-2025,Delhi,Bicycle,Rain,14.7,68,93,197,1,25,Late,9,Monday
ORD10320,29-09-2025,Delhi,Bicycle,Traffic,3.1,22,63,81,2,41,Late,9,Monday
ORD10321,29-09-2025,Bangalore,Ev Scooter,Rain,14.6,68,89,196,2,21,Late,9,Monday
ORD10322,29-09-2025,Mumbai,Petrol Bike,Clear,13,62,91,180,1,29,Late,9,Monday
ORD10323,29-09-2025,Delhi,Ev Scooter,Rain,13.5,64,101,185,2,37,Late,9,Monday
ORD10324,29-09-2025,Bangalore,Bicycle,Traffic,11,54,80,160,2.836847947,26,Late,9,Monday
ORD10325,29-09-2025,Bangalore,Bicycle,Rain,10.8,53,69,158,2,16,Late,9,Monday
ORD10326,19-10-2025,Delhi,Petrol Bike,Rain,7.4,39,40,74,2.836847947,1,Late,10,Sunday
ORD10327,19-10-2025,Delhi,Petrol Bike,Traffic,10.2,50,69,152,1,19,Late,10,Sunday
ORD10328,19-10-2025,Mumbai,Ev Scooter,Rain,11.2,54,78,162,2,24,Late,10,Sunday
ORD10329,19-10-2025,Delhi,Ev Scooter,Rain,6.6,36,66,116,1,30,Late,10,Sunday
ORD10330,10-01-2026,Delhi,Bicycle,Rain,11,54,75,160,2,21,Late,1,Saturday
ORD10331,10-01-2026,Delhi,Ev Scooter,Rain,10.9,53,97,159,2,44,Late,1,Saturday
ORD10332,15-01-2026,Delhi,Petrol Bike,Clear,8.3,43,58,83,4,15,Late,1,Thursday
ORD10333,15-01-2026,Delhi,Petrol Bike,Rain,12.8,61,85,178,2,24,Late,1,Thursday
ORD10334,15-01-2026,Delhi,Ev Scooter,Traffic,4.3,27,31,43,5,4,Late,1,Thursday
ORD10335,15-01-2026,Mumbai,Ev Scooter,Clear,11.4,55,76,164,2,21,Late,1,Thursday
ORD10336,15-01-2026,Bangalore,Bicycle,Rain,11.9,57,78,169,1,21,Late,1,Thursday
ORD10337,10-01-2026,Bangalore,Petrol Bike,Rain,8.8,45,64,138,1,19,Late,1,Saturday
ORD10338,10-10-2025,Bangalore,Bicycle,Clear,11.8,57,81,168,2.836847947,24,Late,10,Friday
ORD10339,13-01-2026,Bangalore,Bicycle,Clear,12,58,78,170,1,20,Late,1,Tuesday
ORD10340,13-01-2026,Bangalore,Petrol Bike,Rain,14.3,67,97,193,1,30,Late,1,Tuesday
ORD10341,13-01-2026,Mumbai,Bicycle,Rain,14.4,67,92,194,1,25,Late,1,Tuesday
ORD10342,12-11-2025,Mumbai,Petrol Bike,Traffic,7.8,41,45,78,4,4,Late,11,Wednesday
ORD10343,12-11-2025,Delhi,Ev Scooter,Rain,10.4,51,95,154,1,44,Late,11,Wednesday
ORD10344,12-11-2025,Bangalore,Bicycle,Rain,1.3,15,20,13,4,5,Late,11,Wednesday
ORD10345,12-11-2025,Bangalore,Petrol Bike,Traffic,7.3,39,46,73,4,7,Late,11,Wednesday
ORD10346,06-02-2026,Delhi,Bicycle,Clear,10.8,53,70,158,2,17,Late,2,Friday
ORD10347,23-09-2025,Mumbai,Petrol Bike,Traffic,12.5,60,75,125,4,15,Late,9,Tuesday
ORD10348,18-01-2026,Delhi,Ev Scooter,Rain,10.5,52,97,155,1,44,Late,1,Sunday
ORD10349,02-10-2025,Mumbai,Bicycle,Traffic,8.5,44,61,135,2,17,Late,10,Thursday
ORD10350,10-01-2026,Bangalore,Ev Scooter,Rain,3.7,24,49,87,1,25,Late,1,Saturday
ORD10351,10-01-2026,Mumbai,Ev Scooter,Rain,10.4,51,79,154,2,28,Late,1,Saturday
ORD10352,10-01-2026,Bangalore,Petrol Bike,Clear,13.6,64,89,186,2,25,Late,1,Saturday
ORD10353,10-01-2026,Bangalore,Petrol Bike,Rain,1.1,14,16,11,5,2,Late,1,Saturday
ORD10354,10-01-2026,Mumbai,Petrol Bike,Traffic,6,34,38,60,4,4,Late,1,Saturday
ORD10355,10-01-2026,Bangalore,Petrol Bike,Clear,11.2,54,69,112,5,15,Late,1,Saturday
ORD10356,10-01-2026,Mumbai,Bicycle,Traffic,10.2,50,69,152,2,19,Late,1,Saturday
ORD10357,10-01-2026,Mumbai,Ev Scooter,Rain,12.9,61,106,179,1,44,Late,1,Saturday
ORD10358,10-01-2026,Bangalore,Bicycle,Traffic,14.1,66,82,191,1,16,Late,1,Saturday
ORD10359,19-02-2026,Delhi,Petrol Bike,Traffic,7.6,40,49,76,5,9,Late,2,Thursday
ORD10360,19-02-2026,Delhi,Bicycle,Rain,9.1,46,66,141,1,20,Late,2,Thursday
ORD10361,19-02-2026,Bangalore,Petrol Bike,Traffic,12.1,58,73,121,4,15,Late,2,Thursday
ORD10362,11-11-2025,Bangalore,Ev Scooter,Rain,9.4,47,70,144,2,23,Late,11,Tuesday
ORD10363,11-11-2025,Mumbai,Ev Scooter,Traffic,7.9,15,11,13,4,-4,Early,11,Tuesday
ORD10364,25-01-2026,Bangalore,Petrol Bike,Rain,8.2,42,69,132,1,27,Late,1,Sunday
ORD10365,25-01-2026,Bangalore,Petrol Bike,Traffic,13.1,62,82,181,1,20,Late,1,Sunday
ORD10366,25-01-2026,Mumbai,Petrol Bike,Rain,11.1,54,79,161,1,25,Late,1,Sunday
ORD10367,28-09-2025,Mumbai,Bicycle,Traffic,12.6,60,78,176,1,18,Late,9,Sunday
ORD10368,01-10-2025,Delhi,Ev Scooter,Clear,13.6,64,92,186,1,28,Late,10,Wednesday
ORD10369,01-10-2025,Mumbai,Petrol Bike,Clear,7,38,41,70,4,3,Late,10,Wednesday
ORD10370,14-12-2025,Bangalore,Bicycle,Clear,9.1,46,64,141,1,18,Late,12,Sunday
ORD10371,02-12-2025,Mumbai,Bicycle,Rain,4.7,28,36,47,5,8,Late,12,Tuesday
ORD10372,02-12-2025,Bangalore,Bicycle,Traffic,4.6,28,32,46,5,4,Late,12,Tuesday
ORD10373,16-02-2026,Bangalore,Petrol Bike,Rain,2.4,19,26,24,4,7,Late,2,Monday
ORD10374,16-02-2026,Delhi,Ev Scooter,Traffic,7.9,66,94,190,2.836847947,28,Late,2,Monday
ORD10375,16-02-2026,Mumbai,Bicycle,Rain,11,54,70,160,2,16,Late,2,Monday
ORD10376,16-02-2026,Mumbai,Petrol Bike,Rain,7.9,16,18,15,5,2,Late,2,Monday
ORD10377,11-10-2025,Bangalore,Petrol Bike,Rain,10.4,51,78,154,1,27,Late,10,Saturday
ORD10378,11-10-2025,Bangalore,Petrol Bike,Rain,4.2,26,27,42,4,1,Late,10,Saturday
ORD10379,11-10-2025,Mumbai,Petrol Bike,Rain,14.3,67,90,193,2,23,Late,10,Saturday
ORD10380,11-10-2025,Bangalore,Petrol Bike,Traffic,10.5,52,67,105,5,15,Late,10,Saturday
ORD10381,11-10-2025,Delhi,Petrol Bike,Traffic,14.4,67,82,144,2.836847947,15,Late,10,Saturday
ORD10382,27-11-2025,Bangalore,Petrol Bike,Rain,5.9,33,36,59,4,3,Late,11,Thursday
ORD10383,27-11-2025,Bangalore,Ev Scooter,Rain,12.7,60,99,177,1,39,Late,11,Thursday
ORD10384,27-11-2025,Bangalore,Bicycle,Clear,12.9,61,87,179,2,26,Late,11,Thursday
ORD10385,09-01-2026,Bangalore,Bicycle,Rain,1.8,17,25,18,5,8,Late,1,Friday
ORD10386,09-01-2026,Bangalore,Bicycle,Traffic,5.4,31,63,104,1,32,Late,1,Friday
ORD10387,06-11-2025,Bangalore,Ev Scooter,Rain,7.6,40,79,126,2,39,Late,11,Thursday
ORD10388,06-11-2025,Mumbai,Petrol Bike,Traffic,3.5,24,23,35,4,-1,Early,11,Thursday
ORD10389,06-11-2025,Mumbai,Ev Scooter,Rain,12.2,58,101,172,1,43,Late,11,Thursday
ORD10390,06-11-2025,Delhi,Petrol Bike,Traffic,5.2,30,26,52,4,-4,Early,11,Thursday
ORD10391,09-02-2026,Delhi,Petrol Bike,Rain,6.1,34,37,61,5,3,Late,2,Monday
ORD10392,09-02-2026,Delhi,Bicycle,Rain,14.7,68,92,197,2,24,Late,2,Monday
ORD10393,09-02-2026,Bangalore,Petrol Bike,Rain,13.2,62,87,182,2,25,Late,2,Monday
ORD10394,09-02-2026,Bangalore,Petrol Bike,Rain,10.9,53,80,159,2,27,Late,2,Monday
ORD10395,09-02-2026,Bangalore,Ev Scooter,Rain,11.2,54,95,162,1,41,Late,2,Monday
ORD10396,25-09-2025,Mumbai,Bicycle,Clear,1.4,15,22,14,4,7,Late,9,Thursday
ORD10397,25-09-2025,Mumbai,Petrol Bike,Rain,4.5,28,32,45,2.836847947,4,Late,9,Thursday
ORD10398,25-09-2025,Mumbai,Bicycle,Rain,8.7,44,63,137,1,19,Late,9,Thursday
ORD10399,25-09-2025,Mumbai,Bicycle,Rain,13.7,64,94,187,2,30,Late,9,Thursday
ORD10400,25-09-2025,Bangalore,Bicycle,Rain,5.8,33,43,58,5,10,Late,9,Thursday
ORD10401,25-09-2025,Delhi,Petrol Bike,Rain,12.2,58,84,172,2,26,Late,9,Thursday
ORD10402,25-09-2025,Mumbai,Ev Scooter,Rain,2.1,18,58,71,2,40,Late,9,Thursday
ORD10403,25-09-2025,Delhi,Ev Scooter,Rain,2.9,21,44,79,2,23,Late,9,Thursday
ORD10404,22-11-2025,Bangalore,Bicycle,Clear,3.6,24,22,36,5,-2,Early,11,Saturday
ORD10405,09-10-2025,Bangalore,Petrol Bike,Traffic,5.4,31,41,54,4,10,Late,10,Thursday
ORD10406,08-10-2025,Delhi,Petrol Bike,Clear,8.6,44,64,136,2,20,Late,10,Wednesday
ORD10407,08-10-2025,Mumbai,Ev Scooter,Clear,3.8,25,23,38,5,-2,Early,10,Wednesday
ORD10408,22-11-2025,Delhi,Ev Scooter,Clear,4.5,28,32,45,4,4,Late,11,Saturday
ORD10409,22-11-2025,Bangalore,Petrol Bike,Clear,6.5,36,63,115,2,27,Late,11,Saturday
ORD10410,23-09-2025,Mumbai,Ev Scooter,Rain,14,66,110,190,1,44,Late,9,Tuesday
ORD10411,23-09-2025,Bangalore,Bicycle,Rain,12.3,59,88,173,2,29,Late,9,Tuesday
ORD10412,23-09-2025,Mumbai,Bicycle,Rain,8.6,44,74,136,2,30,Late,9,Tuesday
ORD10413,23-09-2025,Mumbai,Ev Scooter,Clear,8.4,43,72,134,2,29,Late,9,Tuesday
ORD10414,23-09-2025,Bangalore,Ev Scooter,Rain,11.9,57,84,169,2,27,Late,9,Tuesday
ORD10415,20-01-2026,Bangalore,Petrol Bike,Traffic,10,50,68,150,1,18,Late,1,Tuesday
ORD10416,09-09-2025,Mumbai,Ev Scooter,Clear,1.4,15,22,14,2.836847947,7,Late,9,Tuesday
ORD10417,19-09-2025,Bangalore,Bicycle,Traffic,14,66,83,190,2,17,Late,9,Friday
ORD10418,19-09-2025,Delhi,Bicycle,Clear,12.5,60,83,175,2.836847947,23,Late,9,Friday
ORD10419,11-01-2026,Delhi,Ev Scooter,Traffic,3.7,24,26,37,5,2,Late,1,Sunday
ORD10420,11-01-2026,Mumbai,Bicycle,Traffic,13.4,63,83,184,2,20,Late,1,Sunday
ORD10421,11-01-2026,Bangalore,Petrol Bike,Rain,12.8,61,89,178,2,28,Late,1,Sunday
ORD10422,11-01-2026,Mumbai,Bicycle,Rain,6,34,43,60,4,9,Late,1,Sunday
ORD10423,11-01-2026,Bangalore,Ev Scooter,Rain,14.8,69,95,198,2,26,Late,1,Sunday
ORD10424,11-01-2026,Bangalore,Ev Scooter,Clear,7.4,39,38,74,4,-1,Early,1,Sunday
ORD10425,11-01-2026,Mumbai,Ev Scooter,Clear,11.1,54,84,161,1,30,Late,1,Sunday
ORD10426,11-01-2026,Delhi,Ev Scooter,Rain,5.9,33,66,109,1,33,Late,1,Sunday
ORD10427,11-01-2026,Delhi,Petrol Bike,Clear,5.3,31,27,53,5,-4,Early,1,Sunday
ORD10428,11-01-2026,Mumbai,Petrol Bike,Clear,4.1,26,30,41,2.836847947,4,Late,1,Sunday
ORD10429,11-01-2026,Bangalore,Ev Scooter,Traffic,8,42,41,80,4,-1,Early,1,Sunday
ORD10430,11-01-2026,Delhi,Bicycle,Rain,4.4,27,30,44,4,3,Late,1,Sunday
ORD10431,11-01-2026,Bangalore,Petrol Bike,Clear,11.8,57,77,168,2,20,Late,1,Sunday
ORD10432,30-10-2025,Bangalore,Ev Scooter,Clear,2.6,20,16,26,4,-4,Early,10,Thursday
ORD10433,30-10-2025,Delhi,Ev Scooter,Rain,7.3,39,59,123,1,20,Late,10,Thursday
ORD10434,30-10-2025,Mumbai,Bicycle,Rain,10.7,52,67,107,4,15,Late,10,Thursday
ORD10435,30-10-2025,Mumbai,Petrol Bike,Clear,7.9,40,35,75,5,-5,Early,10,Thursday
ORD10436,30-10-2025,Mumbai,Bicycle,Clear,13.7,64,94,187,1,30,Late,10,Thursday
ORD10437,30-10-2025,Bangalore,Ev Scooter,Rain,13.9,65,94,189,2.836847947,29,Late,10,Thursday
ORD10438,30-10-2025,Bangalore,Bicycle,Rain,12.4,59,82,174,1,23,Late,10,Thursday
ORD10439,28-10-2025,Mumbai,Bicycle,Rain,2.2,18,25,22,4,7,Late,10,Tuesday
ORD10440,28-10-2025,Mumbai,Petrol Bike,Traffic,8.6,44,65,136,1,21,Late,10,Tuesday
ORD10441,28-10-2025,Bangalore,Petrol Bike,Rain,10.2,50,70,152,1,20,Late,10,Tuesday
ORD10442,28-10-2025,Delhi,Petrol Bike,Traffic,14.5,68,92,195,2,24,Late,10,Tuesday
ORD10443,04-10-2025,Delhi,Bicycle,Rain,9.5,48,70,145,1,22,Late,10,Saturday
ORD10444,01-01-2026,Delhi,Bicycle,Traffic,11,54,80,160,2,26,Late,1,Thursday
ORD10445,01-01-2026,Bangalore,Petrol Bike,Traffic,4.1,26,27,41,5,1,Late,1,Thursday
ORD10446,01-01-2026,Bangalore,Petrol Bike,Traffic,11.9,57,84,169,1,27,Late,1,Thursday
ORD10447,01-01-2026,Bangalore,Bicycle,Traffic,14.8,69,85,198,1,16,Late,1,Thursday
ORD10448,01-01-2026,Bangalore,Petrol Bike,Rain,6.9,37,33,69,5,-4,Early,1,Thursday
ORD10449,07-01-2026,Delhi,Bicycle,Rain,6.5,36,41,65,4,5,Late,1,Wednesday
ORD10450,07-01-2026,Delhi,Ev Scooter,Clear,2.3,19,28,23,5,9,Late,1,Wednesday
ORD10451,07-01-2026,Mumbai,Bicycle,Traffic,1.6,16,16,16,4,0,On-Time,1,Wednesday
ORD10452,07-01-2026,Bangalore,Bicycle,Traffic,5,30,30,50,2.836847947,0,On-Time,1,Wednesday
ORD10453,07-01-2026,Delhi,Petrol Bike,Clear,9.5,48,78,145,2,30,Late,1,Wednesday
ORD10454,07-01-2026,Bangalore,Bicycle,Rain,9.7,48,69,147,2.836847947,21,Late,1,Wednesday
ORD10455,07-01-2026,Mumbai,Petrol Bike,Rain,13.9,65,81,189,1,16,Late,1,Wednesday
ORD10456,07-01-2026,Mumbai,Bicycle,Rain,14.5,68,94,195,2,26,Late,1,Wednesday
ORD10457,07-01-2026,Delhi,Bicycle,Clear,5.1,30,29,51,5,-1,Early,1,Wednesday
ORD10458,26-02-2026,Bangalore,Ev Scooter,Clear,7.8,41,45,78,5,4,Late,2,Thursday
ORD10459,26-02-2026,Mumbai,Bicycle,Traffic,8.3,43,73,133,1,30,Late,2,Thursday
ORD10460,01-09-2025,Mumbai,Bicycle,Clear,11.3,55,76,163,2.836847947,21,Late,9,Monday
ORD10461,11-02-2026,Delhi,Ev Scooter,Rain,4.6,28,50,96,2,22,Late,2,Wednesday
ORD10462,11-02-2026,Delhi,Bicycle,Clear,12.6,60,81,176,2,21,Late,2,Wednesday
ORD10463,13-02-2026,Bangalore,Bicycle,Traffic,13.5,64,89,185,1,25,Late,2,Friday
ORD10464,13-02-2026,Mumbai,Ev Scooter,Rain,9.1,46,76,141,2.836847947,30,Late,2,Friday
ORD10465,13-02-2026,Mumbai,Bicycle,Rain,9,46,73,140,2,27,Late,2,Friday
ORD10466,09-09-2025,Bangalore,Petrol Bike,Rain,7.9,34,38,62,4,4,Late,9,Tuesday
ORD10467,09-09-2025,Mumbai,Bicycle,Clear,12.2,58,77,172,2,19,Late,9,Tuesday
ORD10468,09-09-2025,Mumbai,Bicycle,Rain,3.9,25,21,39,2.836847947,-4,Early,9,Tuesday
ORD10469,09-09-2025,Delhi,Ev Scooter,Rain,7.5,40,61,125,2.836847947,21,Late,9,Tuesday
ORD10470,09-09-2025,Bangalore,Ev Scooter,Rain,5,30,67,100,1,37,Late,9,Tuesday
ORD10471,30-09-2025,Mumbai,Bicycle,Clear,3.9,25,31,39,5,6,Late,9,Tuesday
ORD10472,30-09-2025,Bangalore,Bicycle,Traffic,1.7,16,11,17,4,-5,Early,9,Tuesday
ORD10473,10-12-2025,Mumbai,Bicycle,Traffic,9.6,48,72,146,1,24,Late,12,Wednesday
ORD10474,10-12-2025,Bangalore,Bicycle,Traffic,2.4,19,23,24,5,4,Late,12,Wednesday
ORD10475,10-12-2025,Mumbai,Petrol Bike,Rain,6.5,36,41,65,5,5,Late,12,Wednesday
ORD10476,10-12-2025,Mumbai,Ev Scooter,Rain,11.8,57,96,168,2,39,Late,12,Wednesday
ORD10477,10-12-2025,Bangalore,Petrol Bike,Traffic,6.6,36,44,66,4,8,Late,12,Wednesday
ORD10478,27-11-2025,Delhi,Bicycle,Traffic,12,58,86,170,1,28,Late,11,Thursday
ORD10479,27-11-2025,Bangalore,Bicycle,Traffic,5.6,32,30,56,2.836847947,-2,Early,11,Thursday
ORD10480,27-11-2025,Mumbai,Petrol Bike,Traffic,10,50,66,150,1,16,Late,11,Thursday
ORD10481,27-11-2025,Mumbai,Bicycle,Traffic,3.7,24,29,37,5,5,Late,11,Thursday
ORD10482,27-11-2025,Mumbai,Ev Scooter,Traffic,12.9,61,85,179,2.836847947,24,Late,11,Thursday
ORD10483,01-12-2025,Bangalore,Ev Scooter,Rain,7,38,76,120,2,38,Late,12,Monday
ORD10484,01-12-2025,Mumbai,Ev Scooter,Rain,8.8,45,76,138,1,31,Late,12,Monday
ORD10485,05-09-2025,Mumbai,Bicycle,Traffic,14.6,68,87,196,2,19,Late,9,Friday
ORD10486,05-09-2025,Mumbai,Bicycle,Rain,7.4,39,47,74,5,8,Late,9,Friday
ORD10487,05-09-2025,Delhi,Bicycle,Rain,7.9,54,77,160,2.836847947,23,Late,9,Friday
ORD10488,05-09-2025,Bangalore,Bicycle,Traffic,14.5,68,85,195,2,17,Late,9,Friday
ORD10489,04-02-2026,Mumbai,Bicycle,Clear,10.6,52,76,156,1,24,Late,2,Wednesday
ORD10490,04-02-2026,Bangalore,Petrol Bike,Rain,14.4,67,91,194,2,24,Late,2,Wednesday
ORD10491,04-02-2026,Mumbai,Ev Scooter,Clear,10.2,50,74,152,2,24,Late,2,Wednesday
ORD10492,04-02-2026,Bangalore,Petrol Bike,Rain,9.6,48,71,146,1,23,Late,2,Wednesday
ORD10493,04-02-2026,Bangalore,Ev Scooter,Rain,12,58,85,170,1,27,Late,2,Wednesday
ORD10494,04-02-2026,Delhi,Ev Scooter,Traffic,11.5,56,84,165,2,28,Late,2,Wednesday
ORD10495,04-02-2026,Bangalore,Ev Scooter,Rain,11.6,56,79,166,2,23,Late,2,Wednesday
ORD10496,15-01-2026,Delhi,Bicycle,Traffic,7.6,40,39,76,5,-1,Early,1,Thursday
ORD10497,15-01-2026,Mumbai,Bicycle,Clear,2.4,19,25,24,5,6,Late,1,Thursday
ORD10498,26-09-2025,Mumbai,Petrol Bike,Traffic,11.8,57,79,168,1,22,Late,9,Friday
ORD10499,26-09-2025,Bangalore,Bicycle,Clear,12.6,60,75,126,5,15,Late,9,Friday
ORD10500,04-11-2025,Bangalore,Bicycle,Clear,1.8,17,18,18,2.836847947,1,Late,11,Tuesday
ORD10501,04-11-2025,Delhi,Bicycle,Rain,13.5,64,84,185,1,20,Late,11,Tuesday
ORD10502,04-11-2025,Delhi,Bicycle,Rain,4.6,28,25,46,5,-3,Early,11,Tuesday
ORD10503,07-11-2025,Bangalore,Petrol Bike,Rain,9.5,48,68,145,2,20,Late,11,Friday
ORD10504,07-11-2025,Bangalore,Ev Scooter,Clear,2,18,21,20,5,3,Late,11,Friday
ORD10505,07-11-2025,Bangalore,Ev Scooter,Rain,13.7,64,63,187,2,-1,Early,11,Friday
